image_id,angle,speed
10636.png,0.5625,1
10637.png,0.8125,0
10638.png,0.75,1
10639.png,0.5,1
10640.png,0.375,0
10641.png,0.5625,1
10642.png,0.8125,1
10643.png,0.4375,1
10644.png,0.4375,1
10645.png,0.75,0
10646.png,0.5,0
10647.png,0.5625,0
10648.png,0.8125,1
10649.png,0.6875,0
10650.png,0.6875,1
10651.png,0.3125,0
10652.png,0.375,1
10653.png,0.6875,0
10654.png,0.5,0
10655.png,0.5625,0
10656.png,0.5,1
10657.png,0.75,0
10658.png,0.8125,1
10659.png,0.375,1
10660.png,0.6875,1
10661.png,0.75,1
10662.png,0.6875,1
10663.png,0.5,0
10664.png,0.6875,1
10665.png,0.8125,1
10666.png,0.75,1
10667.png,0.75,0
10668.png,0.5,1
10669.png,0.6875,1
10670.png,0.5625,1
10671.png,0.625,1
10672.png,0.625,1
10673.png,0.1875,0
10674.png,0.75,1
10675.png,0.625,0
10676.png,0.6875,1
10677.png,0.625,1
10678.png,0.8125,1
10679.png,0.625,1
10680.png,0.375,1
10681.png,0.5,1
10682.png,0.75,0
10683.png,0.5,1
10684.png,0.5625,1
10685.png,0.5625,1
10686.png,0.5625,1
10687.png,0.6875,1
10688.png,0.75,1
10689.png,0.625,0
10690.png,0.75,0
10691.png,0.6875,1
10692.png,0.75,1
10693.png,0.625,1
10694.png,0.5,1
10695.png,0.625,1
10696.png,0.5,0
10697.png,0.5,1
10698.png,0.75,1
10699.png,0.4375,1
10700.png,0.625,1
10701.png,0.625,1
10702.png,0.625,1
10703.png,0.6875,0
10704.png,0.8125,1
10705.png,0.625,1
10706.png,0.875,1
10707.png,0.5,0
10708.png,0.5,1
10709.png,0.5625,1
10710.png,0.75,1
10711.png,0.75,1
10712.png,0.6875,1
10713.png,0.875,0
10714.png,0.4375,0
10715.png,0.625,1
10716.png,0.4375,1
10717.png,0.625,0
10718.png,0.6875,1
10719.png,0.6875,1
10720.png,0.5,1
10721.png,0.6875,1
10722.png,0.6875,0
10723.png,0.75,0
10724.png,0.5625,1
10725.png,0.75,1
10726.png,0.4375,0
10727.png,0.5625,1
10728.png,0.75,1
10729.png,0.5,1
10730.png,0.5,1
10731.png,0.8125,1
10732.png,0.75,1
10733.png,0.6875,0
10734.png,0.5,1
10735.png,0.6875,1
10736.png,0.5,1
10737.png,0.625,1
10738.png,0.625,0
10739.png,0.5,1
10740.png,0.6875,1
10741.png,0.5625,1
10742.png,0.625,1
10743.png,0.75,1
10744.png,0.5625,1
10745.png,0.4375,1
10746.png,0.5625,0
10747.png,0.75,1
10748.png,0.6875,0
10749.png,0.6875,1
10750.png,0.8125,1
10751.png,0.75,0
10752.png,0.75,1
10753.png,0.625,1
10754.png,0.5,1
10755.png,0.4375,1
10756.png,0.5625,0
10757.png,0.625,0
10758.png,0.6875,1
10759.png,0.625,0
10760.png,0.5625,1
10761.png,0.375,1
10762.png,0.5625,1
10763.png,0.75,0
10764.png,0.875,1
10765.png,0.125,1
10766.png,0.6875,0
10767.png,0.625,1
10768.png,0.6875,1
10769.png,0.625,1
10770.png,0.625,1
10771.png,0.625,1
10772.png,0.625,1
10773.png,0.75,1
10774.png,0.8125,1
10775.png,0.5,1
10776.png,0.6875,0
10777.png,0.4375,1
10778.png,0.5,1
10779.png,0.5,1
10780.png,0.5,1
10781.png,0.5,1
10782.png,0.5,0
10783.png,0.875,1
10784.png,0.5625,1
10785.png,0.3125,1
10786.png,0.625,1
10787.png,0.6875,0
10788.png,0.8125,0
10789.png,0.4375,1
10790.png,0.5,1
10791.png,0.5625,1
10792.png,0.5,1
10793.png,0.75,1
10794.png,0.5625,1
10795.png,0.4375,0
10796.png,0.625,0
10797.png,0.8125,1
10798.png,0.3125,0
10799.png,0.6875,0
10800.png,0.6875,1
10801.png,0.625,1
10802.png,0.75,0
10803.png,0.625,1
10804.png,0.6875,1
10805.png,0.6875,0
10806.png,0.6875,0
10807.png,0.75,1
10808.png,0.125,1
10809.png,0.625,1
10810.png,0.625,1
10811.png,0.6875,1
10812.png,0.6875,1
10813.png,0.625,1
10814.png,0.6875,1
10815.png,0.625,1
10816.png,0.375,1
10817.png,0.4375,1
10818.png,0.8125,1
10819.png,0.625,1
10820.png,0.625,0
10821.png,0.625,1
10822.png,0.625,1
10823.png,0.75,0
10824.png,0.75,1
10825.png,0.875,1
10826.png,0.5,1
10827.png,0.5,0
10828.png,0.75,1
10829.png,0.75,0
10830.png,0.6875,1
10831.png,0.5625,1
10832.png,0.4375,1
10833.png,0.8125,1
10834.png,0.6875,1
10835.png,0.6875,0
10836.png,0.8125,1
10837.png,0.8125,1
10838.png,0.4375,1
10839.png,0.75,0
10840.png,0.6875,1
10841.png,0.5625,1
10842.png,0.5,0
10843.png,0.5,0
10844.png,0.75,1
10845.png,0.75,0
10846.png,0.5625,1
10847.png,0.5625,1
10848.png,0.8125,1
10849.png,0.5,1
10850.png,0.5625,1
10851.png,0.5,1
10852.png,0.75,0
10853.png,0.75,1
10854.png,0.3125,1
10855.png,0.8125,1
10856.png,0.5625,1
10857.png,0.3125,1
10858.png,0.6875,0
10859.png,0.5625,1
10860.png,0.0625,0
10861.png,0.5,0
10862.png,0.4375,1
10863.png,0.4375,1
10864.png,0.75,1
10865.png,0.625,1
10866.png,0.6875,0
10867.png,0.5625,1
10868.png,0.8125,1
10869.png,0.75,1
10870.png,0.625,1
10871.png,0.5,1
10872.png,0.5,1
10873.png,0.75,1
10874.png,0.75,1
10875.png,0.5,0
10876.png,0.1875,1
10877.png,0.625,1
10878.png,0.6875,1
10879.png,0.8125,1
10880.png,0.5625,1
10881.png,0.5,1
10882.png,0.8125,1
10883.png,0.75,1
10884.png,0.8125,1
10885.png,0.625,1
10886.png,0.75,0
10887.png,0.625,1
10888.png,0.4375,1
10889.png,0.8125,1
10890.png,0.6875,0
10891.png,0.8125,0
10892.png,0.4375,0
10893.png,0.75,1
10894.png,0.75,1
10895.png,0.75,1
10896.png,0.25,1
10897.png,0.75,0
10898.png,0.625,1
10899.png,0.75,0
10900.png,0.5,1
10901.png,0.5625,1
10902.png,0.5,1
10903.png,0,1
10904.png,0.625,1
10905.png,0.4375,0
10906.png,0.75,1
10907.png,0.625,1
10908.png,0.5,1
10909.png,0.5,1
10910.png,0.4375,1
10911.png,0.75,1
10912.png,0.5625,1
10913.png,0.625,1
10914.png,0.875,1
10915.png,0.5625,1
10916.png,0.75,1
10917.png,0.375,1
10918.png,0.5625,1
10919.png,0.625,1
10920.png,0.625,1
10921.png,0.5,0
10922.png,0.625,0
10923.png,0.5,1
10924.png,0.8125,1
10925.png,0.5,1
10926.png,0.4375,1
10927.png,0.8125,1
10928.png,0.625,0
10929.png,0.4375,0
10930.png,0.625,0
10931.png,0.75,1
10932.png,0.5,1
10933.png,0.75,1
10934.png,0.5625,1
10935.png,0.5,1
10936.png,0.4375,0
10937.png,0.75,1
10938.png,0.6875,0
10939.png,0.625,0
10940.png,0.8125,1
10941.png,0.625,1
10942.png,0.4375,1
10943.png,0.8125,0
10944.png,0.4375,1
10945.png,0.4375,1
10946.png,0.3125,1
10947.png,0.375,0
10948.png,0.6875,1
10949.png,0.6875,1
10950.png,0.5625,0
10951.png,0.5,0
10952.png,0.5,0
10953.png,0.5625,1
10954.png,0.625,0
10955.png,0.5,0
10956.png,0.5625,1
10957.png,0.625,1
10958.png,0.5625,1
10959.png,0.75,1
10960.png,0.8125,0
10961.png,0.4375,1
10962.png,0.125,1
10963.png,0.8125,1
10964.png,0.6875,1
10965.png,0.8125,1
10966.png,0.5,1
10967.png,0.75,1
10968.png,0.8125,1
10969.png,0.625,1
10970.png,0.4375,1
10971.png,0.4375,1
10972.png,0.5625,0
10973.png,0.8125,1
10974.png,0.6875,1
10975.png,0.5625,1
10976.png,0.75,1
10977.png,0.375,1
10978.png,0.4375,1
10979.png,0.4375,1
10980.png,0.8125,1
10981.png,0.625,1
10982.png,0.5,0
10983.png,0.375,1
10984.png,0.6875,1
10985.png,0.5,1
10986.png,0.75,1
10987.png,0.6875,1
10988.png,0.75,1
10989.png,0.5,0
10990.png,0.4375,0
10991.png,0.4375,0
10992.png,0.4375,1
10993.png,0.8125,1
10994.png,0.625,1
10995.png,0.4375,1
10996.png,0.6875,1
10997.png,0.5,1
10998.png,0.625,1
10999.png,0.8125,1
11000.png,0.5,0
11001.png,0.6875,1
11002.png,0.5625,0
11003.png,0.375,0
11004.png,0.375,1
11005.png,0.6875,1
11006.png,0.6875,0
11007.png,0.8125,1
11008.png,0.6875,1
11009.png,0.75,1
11010.png,0.875,1
11011.png,0.4375,0
11012.png,0.6875,1
11013.png,0.5625,0
11014.png,0.5625,0
11015.png,0.5,1
11016.png,0.4375,1
11017.png,0.625,1
11018.png,0.75,1
11019.png,0.625,0
11020.png,0.5,1
11021.png,0.625,1
11022.png,0.875,1
11023.png,0.625,1
11024.png,0.5625,1
11025.png,0.5625,1
11026.png,0.6875,1
11027.png,0.6875,0
11028.png,0.6875,0
11029.png,0.5,1
11030.png,0.625,0
11031.png,0.625,1
11032.png,0.4375,1
11033.png,0.6875,0
11034.png,0.5625,1
11035.png,0.8125,1
11036.png,0.5625,1
11037.png,0.5625,0
11038.png,0.625,0
11039.png,0.625,1
11040.png,0.625,1
11041.png,0.6875,1
11042.png,0.625,1
11043.png,0.5,0
11044.png,0.625,0
11045.png,0.625,1
11046.png,0.5625,1
11047.png,0.5,1
11048.png,0.8125,0
11049.png,0.5625,1
11050.png,0.6875,1
11051.png,0.5,0
11052.png,0.75,1
11053.png,0.5,1
11054.png,0.75,0
11055.png,0.5,1
11056.png,0.5625,1
11057.png,0.75,0
11058.png,0.8125,1
11059.png,0.625,1
11060.png,0.5,1
11061.png,0.6875,1
11062.png,0.5625,1
11063.png,0.8125,1
11064.png,0.625,1
11065.png,0.625,1
11066.png,0.625,1
11067.png,0.4375,1
11068.png,0.75,1
11069.png,0.625,1
11070.png,0.5625,1
11071.png,0.5,1
11072.png,0.5,0
11073.png,0.5,1
11074.png,0.5625,1
11075.png,0.625,1
11076.png,0.8125,1
11077.png,0.8125,0
11078.png,0.8125,1
11079.png,0.4375,1
11080.png,0.8125,1
11081.png,0.625,1
11082.png,0.4375,1
11083.png,0.6875,1
11084.png,0.5625,1
11085.png,0.75,0
11086.png,0.6875,1
11087.png,0.5625,1
11088.png,0.3125,1
11089.png,0.75,1
11090.png,0.5,1
11091.png,0.4375,1
11092.png,0.5,1
11093.png,0.5,1
11094.png,0.75,1
11095.png,0.6875,1
11096.png,0.875,1
11097.png,0.5625,1
11098.png,0.3125,1
11099.png,0.8125,1
11100.png,0.8125,1
11101.png,0.6875,1
11102.png,0.625,0
11103.png,0.5625,1
11104.png,0.4375,0
11105.png,0.5,0
11106.png,0.5625,1
11107.png,0.1875,1
11108.png,0.5,0
11109.png,0.5625,1
11110.png,0.625,1
11111.png,0.3125,0
11112.png,0.8125,1
11113.png,0.5,1
11114.png,0.8125,1
11115.png,0.6875,0
11116.png,0.6875,1
11117.png,0.5625,1
11118.png,0.625,1
11119.png,0.5,1
11120.png,0.5,1
11121.png,0.75,1
11122.png,0.625,0
11123.png,0.6875,1
11124.png,0.4375,1
11125.png,0.5,1
11126.png,0.5625,1
11127.png,0.5,0
11128.png,0.6875,1
11129.png,0.25,0
11130.png,0.625,1
11131.png,0.4375,1
11132.png,0.5625,1
11133.png,0.9375,1
11134.png,0.625,1
11135.png,0.5625,1
11136.png,0.5,1
11137.png,0.5625,1
11138.png,0.125,1
11139.png,0.625,1
11140.png,0.6875,1
11141.png,0.75,1
11142.png,0.6875,1
11143.png,0.75,1
11144.png,0.5,1
11145.png,0.6875,1
11146.png,0.375,0
11147.png,0.5,1
11148.png,0.5,1
11149.png,0.8125,1
11150.png,0.4375,1
11151.png,0.9375,1
11152.png,0.625,1
11153.png,0.6875,1
11154.png,0.5,1
11155.png,0.5,1
11156.png,0.75,0
11157.png,0.5625,1
11158.png,0.8125,1
11159.png,0.875,1
11160.png,0.5,1
11161.png,0.75,1
11162.png,0.375,1
11163.png,0.4375,1
11164.png,0.5,1
11165.png,0.4375,1
11166.png,0.375,1
11167.png,0.4375,1
11168.png,0.5,0
11169.png,0.625,1
11170.png,0.75,1
11171.png,0.6875,1
11172.png,0.6875,1
11173.png,0.5,1
11174.png,0.5,1
11175.png,0.3125,1
11176.png,0.8125,1
11177.png,0.75,0
11178.png,0.75,0
11179.png,0.625,1
11180.png,0.5625,1
11181.png,0.75,1
11182.png,0.4375,1
11183.png,0.4375,1
11184.png,0.625,1
11185.png,0.6875,1
11186.png,0.6875,0
11187.png,0.5,1
11188.png,0.6875,1
11189.png,0.8125,0
11190.png,0.3125,0
11191.png,0.375,0
11192.png,0.6875,1
11193.png,0.125,1
11194.png,0.5,1
11195.png,0.5,1
11196.png,0.8125,1
11197.png,0.5625,1
11198.png,0.6875,1
11199.png,0.5,1
11200.png,0.5,0
11201.png,0.125,1
11202.png,0.6875,1
11203.png,0.625,1
11204.png,0.125,1
11205.png,0.5,0
11206.png,0.4375,1
11207.png,0.8125,1
11208.png,0.5,1
11209.png,0.875,1
11210.png,0.625,0
11211.png,0.3125,1
11212.png,0.625,0
11213.png,0.375,1
11214.png,0.5,1
11215.png,0.625,0
11216.png,0.5,1
11217.png,0.625,0
11218.png,0.4375,1
11219.png,0.8125,1
11220.png,0.6875,1
11221.png,0.6875,1
11222.png,0.75,0
11223.png,0.5,1
11224.png,0.6875,1
11225.png,0.6875,1
11226.png,0.5625,1
11227.png,0.5,1
11228.png,0.875,1
11229.png,0.5625,1
11230.png,0.75,1
11231.png,0.4375,1
11232.png,0.1875,1
11233.png,0.8125,0
11234.png,0.75,1
11235.png,0.375,0
11236.png,0.4375,1
11237.png,0.4375,1
11238.png,0.75,0
11239.png,0.4375,0
11240.png,0.5,1
11241.png,0.6875,1
11242.png,0.625,1
11243.png,0.8125,1
11244.png,0.25,0
11245.png,0.5,0
11246.png,0.8125,1
11247.png,0.75,0
11248.png,0.5625,1
11249.png,0.375,1
11250.png,0.625,1
11251.png,0.8125,1
11252.png,0.4375,1
11253.png,0.6875,1
11254.png,0.75,1
11255.png,0.5,1
11256.png,0.625,1
11257.png,0.625,1
11258.png,0.5,1
11259.png,0.625,1
11260.png,0.5625,1
11261.png,0.375,1
11262.png,0.875,1
11263.png,0.5625,1
11264.png,0.625,1
11265.png,0.6875,1
11266.png,0.5625,1
11267.png,0.75,1
11268.png,0.8125,1
11269.png,0.6875,1
11270.png,0.1875,0
11271.png,0.8125,1
11272.png,0.5625,1
11273.png,0.6875,0
11274.png,0.5,0
11275.png,0.4375,1
11276.png,0.4375,0
11277.png,0.6875,0
11278.png,0.625,1
11279.png,0.75,0
11280.png,0.8125,1
11281.png,0.6875,1
11282.png,0.4375,1
11283.png,0.8125,1
11284.png,0.625,1
11285.png,0.4375,1
11286.png,0.6875,1
11287.png,0.4375,1
11288.png,0.375,1
11289.png,0.6875,1
11290.png,0.4375,1
11291.png,0.625,0
11292.png,0.4375,1
11293.png,0.5,1
11294.png,0.5,1
11295.png,0.6875,0
11296.png,0.4375,0
11297.png,0.8125,1
11298.png,0.625,1
11299.png,0.5,1
11300.png,0.6875,1
11301.png,0.3125,0
11302.png,0.5,1
11303.png,0.4375,1
11304.png,0.625,1
11305.png,0.75,0
11306.png,0.5,1
11307.png,0.4375,1
11308.png,0.75,1
11309.png,0.4375,1
11310.png,0.5,1
11311.png,0.75,0
11312.png,0.8125,1
11313.png,0.4375,1
11314.png,0.5,1
11315.png,0.5625,1
11316.png,0.5625,0
11317.png,0.875,0
11318.png,0.625,1
11319.png,0.75,1
11320.png,0.75,0
11321.png,0.75,1
11322.png,0.5,1
11323.png,0.5,1
11324.png,0.75,1
11325.png,0.8125,0
11326.png,0.75,1
11327.png,0.5625,1
11328.png,0.6875,0
11329.png,0.4375,0
11330.png,0.375,1
11331.png,0.8125,1
11332.png,0.5625,1
11333.png,0.1875,1
11334.png,0.4375,1
11335.png,0.625,1
11336.png,0.6875,1
11337.png,0.5,0
11338.png,0.75,1
11339.png,0.75,0
11340.png,0.75,1
11341.png,0.625,1
11342.png,0.875,0
11343.png,0.75,1
11344.png,0.625,1
11345.png,0.625,1
11346.png,0.125,1
11347.png,0.625,1
11348.png,0.6875,1
11349.png,0.75,1
11350.png,0.75,1
11351.png,0.625,1
11352.png,0.6875,0
11353.png,0.5,1
11354.png,0.4375,1
11355.png,0.5625,1
11356.png,0.5,0
11357.png,0.75,1
11358.png,0.6875,1
11359.png,0.75,1
11360.png,0.625,1
11361.png,0.5625,0
11362.png,0.6875,0
11363.png,0.75,0
11364.png,0.5625,0
11365.png,0.625,1
11366.png,0.75,0
11367.png,0.625,1
11368.png,0.375,0
11369.png,0.5625,1
11370.png,0.8125,1
11371.png,0.5,0
11372.png,0.8125,1
11373.png,0.4375,1
11374.png,0.5,1
11375.png,0.75,1
11376.png,0.75,1
11377.png,0.5,0
11378.png,0.8125,1
11379.png,0.5625,1
11380.png,0.625,1
11381.png,0.625,1
11382.png,0.625,1
11383.png,0.6875,1
11384.png,0.8125,1
11385.png,0.6875,1
11386.png,0.75,1
11387.png,0.25,1
11388.png,0.625,1
11389.png,0.4375,1
11390.png,0.1875,1
11391.png,0.25,1
11392.png,0.6875,1
11393.png,0.75,0
11394.png,0.625,1
11395.png,0.375,1
11396.png,0.6875,1
11397.png,0.875,0
11398.png,0.875,1
11399.png,0.6875,1
11400.png,0.625,1
11401.png,0.625,0
11402.png,0.4375,1
11403.png,0.5625,1
11404.png,0.5,0
11405.png,0.6875,0
11406.png,0.5,1
11407.png,0.75,0
11408.png,0.75,0
11409.png,0.125,1
11410.png,0.625,1
11411.png,0.75,0
11412.png,0.4375,1
11413.png,0.75,1
11414.png,0.5625,1
11415.png,0.6875,1
11416.png,0.25,0
11417.png,0.5,1
11418.png,0.5625,1
11419.png,0.375,1
11420.png,0.5,1
11421.png,0.6875,0
11422.png,0.75,0
11423.png,0.625,1
11424.png,0.5,0
11425.png,0.4375,1
11426.png,0.125,0
11427.png,0.8125,1
11428.png,0.5,0
11429.png,0.6875,1
11430.png,0.5,0
11431.png,0.75,0
11432.png,0.875,1
11433.png,0.625,1
11434.png,0.5625,1
11435.png,0.5625,1
11436.png,0.375,1
11437.png,0.6875,1
11438.png,0.5,1
11439.png,0.375,0
11440.png,0.625,1
11441.png,1,1
11442.png,0.5625,1
11443.png,0.8125,1
11444.png,0.5,0
11445.png,0.75,1
11446.png,0.5,1
11447.png,0.4375,1
11448.png,0.625,1
11449.png,0.5,1
11450.png,0.5625,0
11451.png,0.5625,1
11452.png,0.8125,1
11453.png,0.75,0
11454.png,0.625,1
11455.png,0.625,1
11456.png,0.5625,1
11457.png,0.6875,1
11458.png,0.75,0
11459.png,0.6875,1
11460.png,0.75,0
11461.png,0.4375,1
11462.png,0.8125,1
11463.png,0.4375,1
11464.png,0.4375,1
11465.png,0.4375,1
11466.png,0.375,0
11467.png,0.5,0
11468.png,0.625,1
11469.png,0.75,1
11470.png,0.5,1
11471.png,0.3125,1
11472.png,0.5,1
11473.png,0.625,1
11474.png,0.5,1
11475.png,0.4375,1
11476.png,0.4375,1
11477.png,0.6875,0
11478.png,0.6875,1
11479.png,0.4375,1
11480.png,0.4375,0
11481.png,0.5625,0
11482.png,0.625,0
11483.png,0.75,1
11484.png,0.8125,1
11485.png,0.75,1
11486.png,0.5625,1
11487.png,0.8125,1
11488.png,0.75,1
11489.png,0.5625,1
11490.png,0.5,1
11491.png,0.6875,1
11492.png,0.375,1
11493.png,0.4375,1
11494.png,0.5625,1
11495.png,0.5,1
11496.png,0.75,1
11497.png,0.8125,1
11498.png,0.5,1
11499.png,0.75,0
11500.png,0.8125,1
11501.png,0.625,1
11502.png,0.4375,1
11503.png,0.4375,1
11504.png,0.5,1
11505.png,0.6875,1
11506.png,0.5,1
11507.png,0.625,1
11508.png,0.5625,0
11509.png,0.75,1
11510.png,0.5,1
11511.png,0.75,1
11512.png,0.5625,1
11513.png,0.8125,1
11514.png,0.5625,1
11515.png,0.75,0
11516.png,0.6875,1
11517.png,0.75,1
11518.png,0.625,1
11519.png,0.875,1
11520.png,0.8125,1
11521.png,0.75,0
11522.png,0.75,0
11523.png,0.5625,1
11524.png,0.5625,1
11525.png,0.625,1
11526.png,0.1875,1
11527.png,0.8125,1
11528.png,0.5625,1
11529.png,0.375,1
11530.png,0.3125,1
11531.png,0.75,1
11532.png,0.4375,1
11533.png,0.8125,1
11534.png,0.5625,1
11535.png,0.8125,1
11536.png,0.75,1
11537.png,0.375,1
11538.png,0.5,1
11539.png,0.6875,0
11540.png,0.75,0
11541.png,0.6875,0
11542.png,0.625,1
11543.png,0.8125,1
11544.png,0.75,0
11545.png,0.3125,1
11546.png,0.5,0
11547.png,0.75,0
11548.png,0.5,1
11549.png,0.5625,1
11550.png,0.5625,1
11551.png,0.6875,1
11552.png,0.6875,1
11553.png,0.625,1
11554.png,0.625,0
11555.png,0.5,1
11556.png,0.5625,1
11557.png,0.6875,1
11558.png,0.5625,0
11559.png,0.625,1
11560.png,0.375,1
11561.png,0.625,1
11562.png,0.5625,1
11563.png,0.5,0
11564.png,0.625,1
11565.png,0.1875,1
11566.png,0.5625,0
11567.png,0.625,1
11568.png,0.4375,1
11569.png,0.75,1
11570.png,0.4375,1
11571.png,0.5,1
11572.png,0.5625,0
11573.png,0.6875,1
11574.png,0.8125,1
11575.png,0.4375,1
11576.png,0.5,0
11577.png,0.625,0
11578.png,0.4375,1
11579.png,0.5625,1
11580.png,0.5625,1
11581.png,0.625,1
11582.png,0.4375,1
11583.png,0.5625,0
11584.png,0.5,0
11585.png,0.8125,1
11586.png,0.8125,1
11587.png,0.5,1
11588.png,0.8125,1
11589.png,0.6875,1
11590.png,0.8125,1
11591.png,0.5,1
11592.png,0.5,0
11593.png,0.5625,0
11594.png,0.75,1
11595.png,0.3125,1
11596.png,0.6875,1
11597.png,0.75,1
11598.png,0.375,1
11599.png,0.6875,0
11600.png,0.4375,1
11601.png,0.5,1
11602.png,0.75,1
11603.png,0.6875,0
11604.png,0.625,1
11605.png,0.4375,1
11606.png,0.4375,0
11607.png,0.25,0
11608.png,0.5625,1
11609.png,0.625,0
11610.png,0.625,0
11611.png,0.625,1
11612.png,0.75,1
11613.png,0.375,1
11614.png,0.5625,1
11615.png,0.4375,1
11616.png,0.6875,1
11617.png,0.5,1
11618.png,0.5,1
11619.png,0.625,1
11620.png,0.75,1
11621.png,0.8125,1
11622.png,0.375,0
11623.png,0.75,1
11624.png,0.5,0
11625.png,0.5,1
11626.png,0.875,1
11627.png,0.125,1
11628.png,0.5625,1
11629.png,0.75,1
11630.png,0.5,1
11631.png,0.6875,1
11632.png,0.6875,0
11633.png,0.75,1
11634.png,0.625,1
11635.png,0.5,1
11636.png,0.5,1
11637.png,0.75,1
11638.png,0.5,1
11639.png,0.75,1
11640.png,0.5,1
11641.png,0.6875,0
11642.png,0.3125,1
11643.png,0.75,1
11644.png,0.75,1
11645.png,0.5,1
11646.png,0.6875,1
11647.png,0.75,1
11648.png,0.625,1
11649.png,0.75,0
11650.png,0.375,1
11651.png,0.75,1
11652.png,0.6875,1
11653.png,0.625,1
11654.png,0.625,1
11655.png,0.75,1
11656.png,0.5,1
11657.png,0.5625,1
11658.png,0.625,1
11659.png,0.5625,1
11660.png,0.875,1
11661.png,0.625,0
11662.png,0.625,1
11663.png,0.8125,0
11664.png,0.5,0
11665.png,0.5,0
11666.png,0.5625,1
11667.png,0.375,1
11668.png,0.5625,0
11669.png,0.8125,1
11670.png,0.6875,1
11671.png,0.625,1
11672.png,0.8125,0
11673.png,0.375,1
11674.png,0.6875,0
11675.png,0.375,1
11676.png,0.6875,1
11677.png,0.8125,1
11678.png,0.6875,0
11679.png,0.5,1
11680.png,0.8125,1
11681.png,0.6875,1
11682.png,0.75,1
11683.png,0.75,1
11684.png,0.5,0
11685.png,0.375,1
11686.png,0.5625,1
11687.png,0.5625,1
11688.png,0.625,1
11689.png,0.375,1
11690.png,0.6875,1
11691.png,0.4375,1
11692.png,0.375,0
11693.png,0.8125,1
11694.png,0.625,0
11695.png,0.625,0
11696.png,0.6875,0
11697.png,0.5625,1
11698.png,0.8125,1
11699.png,0.625,1
11700.png,0.5,0
11701.png,0.8125,0
11702.png,0.6875,1
11703.png,0.5,0
11704.png,0.4375,1
11705.png,0.625,1
11706.png,0.75,1
11707.png,0.5625,1
11708.png,0.3125,1
11709.png,0.5,1
11710.png,0.5,1
11711.png,0.8125,1
11712.png,0.5625,0
11713.png,0.5625,0
11714.png,0.4375,1
11715.png,0.625,0
11716.png,0.8125,0
11717.png,0.6875,1
11718.png,0.8125,1
11719.png,0.6875,0
11720.png,0.6875,1
11721.png,0.625,0
11722.png,0.625,1
11723.png,0.8125,1
11724.png,0.5625,1
11725.png,0.8125,1
11726.png,0.6875,1
11727.png,0.6875,1
11728.png,0.6875,1
11729.png,0.9375,1
11730.png,0.6875,1
11731.png,0,1
11732.png,0.5,1
11733.png,0.8125,0
11734.png,0.4375,1
11735.png,0.5,1
11736.png,0.75,1
11737.png,0.5,1
11738.png,0.75,1
11739.png,0.4375,1
11740.png,0.625,0
11741.png,0.375,1
11742.png,0.5,1
11743.png,0.625,0
11744.png,0.6875,1
11745.png,0.75,1
11746.png,0.625,0
11747.png,0.9375,1
11748.png,0.4375,0
11749.png,0.625,1
11750.png,0.625,1
11751.png,0.625,0
11752.png,0.625,1
11753.png,0.6875,0
11754.png,0.375,1
11755.png,0.5,0
11756.png,0.8125,1
11757.png,0.5625,1
11758.png,0.5,1
11759.png,0.75,1
11760.png,0.9375,1
11761.png,0.3125,1
11762.png,0.5,1
11763.png,0.6875,0
11764.png,0.8125,1
11765.png,0.625,1
11766.png,0.4375,1
11767.png,0.75,1
11768.png,0.8125,1
11769.png,0.625,1
11770.png,0.875,1
11771.png,0.1875,1
11772.png,0.9375,1
11773.png,0.5625,1
11774.png,0.625,1
11775.png,0.75,0
11776.png,0.75,1
11777.png,0.8125,1
11778.png,0.5,1
11779.png,0.5625,1
11780.png,0.625,1
11781.png,0.5625,1
11782.png,0.5,0
11783.png,0.6875,1
11784.png,0.5,1
11785.png,0.4375,0
11786.png,0.6875,1
11787.png,0.5,1
11788.png,0.625,1
11789.png,0.75,0
11790.png,0.5625,1
11791.png,0.75,0
11792.png,0.6875,0
11793.png,0.5,0
11794.png,0.5625,1
11795.png,0.8125,1
11796.png,0.8125,1
11797.png,0.75,0
11798.png,0.75,1
11799.png,0.625,1
11800.png,0.8125,1
11801.png,0.8125,1
11802.png,0.8125,1
11803.png,0.625,1
11804.png,0.5,1
11805.png,0.75,0
11806.png,0.4375,0
11807.png,0.5,0
11808.png,0.625,1
11809.png,0.8125,1
11810.png,0.6875,0
11811.png,0.625,1
11812.png,0.625,1
11813.png,0.5625,1
11814.png,0.8125,1
11815.png,0.75,1
11816.png,0.4375,1
11817.png,0.4375,0
11818.png,0.75,1
11819.png,0.375,0
11820.png,0.6875,0
11821.png,0.6875,1
11822.png,0.4375,1
11823.png,0.5,1
11824.png,0.625,1
11825.png,0.875,1
11826.png,0.6875,0
11827.png,0.75,1
11828.png,0.5,1
11829.png,0.5625,1
11830.png,0.4375,1
11831.png,0.5,0
11832.png,0.6875,1
11833.png,0.625,1
11834.png,0.375,1
11835.png,0.6875,1
11836.png,0.5,1
11837.png,0.4375,1
11838.png,0.6875,0
11839.png,0.5625,1
11840.png,0.4375,1
11841.png,0.75,1
11842.png,0.6875,1
11843.png,0.6875,1
11844.png,0.75,0
11845.png,0.5,1
11846.png,0.8125,1
11847.png,0.6875,0
11848.png,0.5,1
11849.png,0.6875,0
11850.png,0.5625,0
11851.png,0.6875,1
11852.png,0.75,1
11853.png,0.625,0
11854.png,0.6875,1
